中文名,英文名,概念名,模块,来源,引用次数,官方定义链接
曲线字体阵列,Curve_font_pattern,curve_font_pattern,styled_curve,ap242,0,https://www.steptools.com/stds/smrl/data/modules/styled_curve/sys/4_info_reqs.htm#styled_curve_arm.curve_font_pattern
外部定义曲线字体,Externally_defined_curve_font,externally_defined_curve_font,styled_curve,ap242,0,https://www.steptools.com/stds/smrl/data/modules/styled_curve/sys/4_info_reqs.htm#styled_curve_arm.externally_defined_curve_font
预定义曲线字体,Predefined_curve_font,predefined_curve_font,styled_curve,ap242,0,https://www.steptools.com/stds/smrl/data/modules/styled_curve/sys/4_info_reqs.htm#styled_curve_arm.predefined_curve_font
实体曲线字体,Solid_curve_font,solid_curve_font,styled_curve,ap242,0,https://www.steptools.com/stds/smrl/data/modules/styled_curve/sys/4_info_reqs.htm#styled_curve_arm.solid_curve_font
用户定义曲线字体,User_defined_curve_font,user_defined_curve_font,styled_curve,ap242,0,https://www.steptools.com/stds/smrl/data/modules/styled_curve/sys/4_info_reqs.htm#styled_curve_arm.user_defined_curve_font
涂层层,Coating_layer,coating_layer,surface_conditions,ap242,2,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.coating_layer
接触比,Contact_ratio,contact_ratio,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.contact_ratio
扩展视觉外观,Extended_visual_appearance,extended_visual_appearance,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.extended_visual_appearance
硬度,Hardness,hardness,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.hardness
标准曲面纹理参数,Standard_surface_texture_parameter,standard_surface_texture_parameter,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.standard_surface_texture_parameter
曲面条件,Surface_condition,surface_condition,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.surface_condition
曲面纹理,Surface_texture,surface_texture,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.surface_texture
曲面纹理参数,Surface_texture_parameter,surface_texture_parameter,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.surface_texture_parameter
触觉外观,Tactile_appearance,tactile_appearance,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.tactile_appearance
处理结果,Treatment_result,treatment_result,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.treatment_result
用户定义曲面纹理参数,User_defined_surface_texture_parameter,user_defined_surface_texture_parameter,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.user_defined_surface_texture_parameter
视觉外观,Visual_appearance,visual_appearance,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.visual_appearance
包含文本块,Included_text_block,included_text_block,tagged_text_representation,ap242,1,https://www.steptools.com/stds/smrl/data/modules/tagged_text_representation/sys/4_info_reqs.htm#tagged_text_representation_arm.included_text_block
结构化文本组成,Structured_text_composition,structured_text_composition,tagged_text_representation,ap242,1,https://www.steptools.com/stds/smrl/data/modules/tagged_text_representation/sys/4_info_reqs.htm#tagged_text_representation_arm.structured_text_composition
结构化文本表示,Structured_text_representation,structured_text_representation,tagged_text_representation,ap242,1,https://www.steptools.com/stds/smrl/data/modules/tagged_text_representation/sys/4_info_reqs.htm#tagged_text_representation_arm.structured_text_representation
带标记文本格式,Tagged_text_format,tagged_text_format,tagged_text_representation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tagged_text_representation/sys/4_info_reqs.htm#tagged_text_representation_arm.tagged_text_format
带标记文本项,Tagged_text_item,tagged_text_item,tagged_text_representation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tagged_text_representation/sys/4_info_reqs.htm#tagged_text_representation_arm.tagged_text_item
均匀资源标识符,Uniform_resource_identifier,uniform_resource_identifier,tagged_text_representation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tagged_text_representation/sys/4_info_reqs.htm#tagged_text_representation_arm.uniform_resource_identifier
复合三角剖分面,Complex_triangulated_face,complex_triangulated_face,tessellated_geometry,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.complex_triangulated_face
复合三角剖分曲面集合,Complex_triangulated_surface_set,complex_triangulated_surface_set,tessellated_geometry,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.complex_triangulated_surface_set
坐标列表,Coordinates_list,coordinates_list,tessellated_geometry,ap242,2,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.coordinates_list
三次贝塞尔镶嵌边,Cubic_bezier_tessellated_edge,cubic_bezier_tessellated_edge,tessellated_geometry,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.cubic_bezier_tessellated_edge
三次贝塞尔三角剖分面,Cubic_bezier_triangulated_face,cubic_bezier_triangulated_face,tessellated_geometry,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.cubic_bezier_triangulated_face
三次镶嵌连接边,Cubic_tessellated_connecting_edge,cubic_tessellated_connecting_edge,tessellated_geometry,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.cubic_tessellated_connecting_edge
重新定位镶嵌项,Repositioned_tessellated_item,repositioned_tessellated_item,tessellated_geometry,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.repositioned_tessellated_item
镶嵌标注,Tessellated_annotation,tessellated_annotation,tessellated_geometry,ap242,1,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.tessellated_annotation
镶嵌连接边,Tessellated_connecting_edge,tessellated_connecting_edge,tessellated_geometry,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.tessellated_connecting_edge
镶嵌曲线集合,Tessellated_curve_set,tessellated_curve_set,tessellated_geometry,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.tessellated_curve_set
镶嵌边,Tessellated_edge,tessellated_edge,tessellated_geometry,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.tessellated_edge
镶嵌面,Tessellated_face,tessellated_face,tessellated_geometry,ap242,1,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.tessellated_face
镶嵌几何集合,Tessellated_geometric_set,tessellated_geometric_set,tessellated_geometry,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.tessellated_geometric_set
镶嵌项,Tessellated_item,tessellated_item,tessellated_geometry,ap242,1,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.tessellated_item
镶嵌点集合,Tessellated_point_set,tessellated_point_set,tessellated_geometry,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.tessellated_point_set
镶嵌形状表示,Tessellated_shape_representation,tessellated_shape_representation,tessellated_geometry,ap242,1,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.tessellated_shape_representation
镶嵌形状表示带精度参数,Tessellated_shape_representation_with_accuracy_parameters,tessellated_shape_representation_with_accuracy_parameters,tessellated_geometry,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.tessellated_shape_representation_with_accuracy_parameters
镶嵌壳,Tessellated_shell,tessellated_shell,tessellated_geometry,ap242,1,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.tessellated_shell
镶嵌实体,Tessellated_solid,tessellated_solid,tessellated_geometry,ap242,1,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.tessellated_solid
镶嵌结构化项,Tessellated_structured_item,tessellated_structured_item,tessellated_geometry,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.tessellated_structured_item
镶嵌曲面集合,Tessellated_surface_set,tessellated_surface_set,tessellated_geometry,ap242,1,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.tessellated_surface_set
镶嵌顶点,Tessellated_vertex,tessellated_vertex,tessellated_geometry,ap242,1,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.tessellated_vertex
镶嵌线,Tessellated_wire,tessellated_wire,tessellated_geometry,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.tessellated_wire
三角剖分面,Triangulated_face,triangulated_face,tessellated_geometry,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.triangulated_face
三角剖分曲面集合,Triangulated_surface_set,triangulated_surface_set,tessellated_geometry,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tessellated_geometry/sys/4_info_reqs.htm#tessellated_geometry_arm.triangulated_surface_set
